from,to
17631078,93554308
17631078,18650835
17631078,82463247
17631078,412341946
17631078,41186713
17631078,164249210
17631078,903624534
17631078,120267021
17631078,502099550
17631078,34385349
17631078,19077988
17631078,1377060878
17631078,2275436750
17631078,63196271
17631078,2164284511
17631078,101611374
17631078,3428105331
17631078,2382094909
17631078,459753862
17631078,63857853
17631078,919984564361158656
17631078,3305955892
17631078,34674088
17631078,221480383
17631078,44374416
17631078,720049272
17631078,24625821
17631078,2960237800
17631078,1701425712
17631078,2995051252
17631078,829779252480442368
17631078,106543294
17631078,101838415
17631078,23439717
17631078,113684544
17631078,42543498
17631078,461496710
17631078,32133117
17631078,506002315
17631078,1099084039
17631078,1834951232
17631078,464167557
17631078,127864435
17631078,186573667
17631078,75909845
17631078,378513932
17631078,416001525
17631078,627923679
17631078,10747572
17631078,979086782271803392
17631078,2175837674
17631078,981501713013264384
17631078,168774634
17631078,3259973154
17631078,574585430
17631078,3922723761
17631078,1159538281425645568
17631078,818860777041821696
17631078,830083993089482752
17631078,1085284778105032704
17631078,196731305
17631078,2372254448
17631078,24170193
17631078,803640485608722432
17631078,177957319
17631078,20599769
17631078,1080867193942917120
17631078,19802879
17631078,829494326862426114
17631078,3307276270
17631078,888049368745611265
17631078,2250997562
17631078,74811700
17631078,16887429
17631078,964523242206715904
17631078,3763329809
17631078,733674174116421632
17631078,975812287796858880
17631078,11348282
17631078,261425006
17631078,2148492023
17631078,747067315511042048
17631078,762851762092937218
17631078,171313785
17631078,869562480787427328
17631078,112818592
17631078,3018315781
17631078,29974323
17631078,356136568
17631078,3343158251
17631078,237820208
17631078,722795684496158720
17631078,26548315
17631078,16929282
17631078,15347020
17631078,63504513
17631078,295897986
17631078,69370670
17631078,25525507
17631078,62965429
17631078,22024083
17631078,859398229485662211
17631078,2483117419
17631078,31143957
17631078,43192340
17631078,28887663
17631078,111074974
17631078,325566999
17631078,32469566
17631078,1125938024
17631078,54558805
17631078,3059427263
17631078,728730782
17631078,35914934
17631078,275686563
17631078,74789137
17631078,722210815110041600
17631078,33998183
17631078,849364543
17631078,3600834688
17631078,15661871
17631078,4854382889
17631078,15858700
17631078,19363431
17631078,1528052304
17631078,3260100206
17631078,166315104
17631078,989452274
17631078,44491851
17631078,345673106
17631078,22756947
17631078,108493356
17631078,2313699698
17631078,88425861
17631078,19599443
17631078,32908741
17631078,391075247
17631078,701157818095837189
17631078,4073671214
17631078,813286
17631078,822215679726100480
17631078,1536791610
17631078,701084946241204224
17631078,328756218
17631078,1568510322
17631078,210684204
17631078,171598736
17631078,2179065419
17631078,23209038
17631078,470009021
17631078,3787903994
17631078,56244223
17631078,3175779219
17631078,505046805
17631078,38701364
17631078,92162698
17631078,4324230682
17631078,5908232
17631078,1364900058
17631078,125768973
17631078,704359702180794368
17631078,163724029
17631078,79923701
17631078,17601290
17631078,124610529
17631078,17278521
17631078,64864026
17631078,45027748
17631078,63840089
17631078,3670367176
17631078,14413529
17631078,402143587
17631078,293653455
17631078,2182723400
17631078,14765009
17631078,47602120
17631078,970703449
17631078,91450378
17631078,3392755149
17631078,3353625028
17631078,161697698
17631078,2978837542
17631078,246314749
17631078,1050873745
17631078,2875950113
17631078,1426332673
17631078,3003250679
17631078,470571772
17631078,2863488598
17631078,352570175
17631078,2364726570
17631078,49216759
17631078,196478542
17631078,204817225
17631078,761729947
17631078,589436212
17631078,632391715
17631078,214589342
17631078,33452466
17631078,453574328
17631078,61811001
17631078,833612154
17631078,142297445
17631078,16026783
17631078,510301970
17631078,12922082
17631078,2535574987
17631078,2550018541
17631078,63805164
17631078,54645160
17631078,3164987458
17631078,2293415520
17631078,1650960307
17631078,2904430913
17631078,2924483556
17631078,146061262
17631078,21941388
17631078,1615086474
17631078,92022377
17631078,3116036470
17631078,16365983
17631078,411738634
17631078,14835998
17631078,18274904
17631078,34018296
17631078,21518612
17631078,130289750
17631078,244276540
17631078,26124840
17631078,38282454
17631078,15896829
17631078,576429873
17631078,40242949
17631078,197607341
17631078,202777395
17631078,1198821
17631078,589041700
17631078,2273368027
17631078,18220249
17631078,169331241
17631078,288224125
17631078,20536796
17631078,921359382
17631078,17297279
17631078,79543
17631078,2966188481
17631078,325633686
17631078,16175034
17631078,131144285
17631078,783715
17631078,360912781
17631078,18593836
17631078,1531205090
17631078,14875611
17631078,2884703735
17631078,15762276
17631078,836457924
17631078,19103481
17631078,130130301
17631078,280716675
17631078,93957809
17631078,7144422
17631078,15492359
17631078,19658826
17631078,23962323
17631078,32372834
17631078,1023698377
17631078,2735381563
17631078,82656516
17631078,16369359
17631078,42843711
17631078,14855994
17631078,15392348
17631078,13521702
17631078,80069355
17631078,219614843
17631078,39542611
17631078,1516479518
17631078,466070047
17631078,17348942
17631078,78969526
17631078,45882251
17631078,1684275486
17631078,2375990671
17631078,52554306
17631078,2367629328
17631078,30791070
17631078,2735591
17631078,2892370504
17631078,1392699961
17631078,24741685
17631078,34117110
17631078,2557277545
17631078,18739443
17631078,2241286640
17631078,171567873
17631078,21764343
17631078,383990267
17631078,58842424
17631078,493266463
17631078,2778949422
17631078,73123883
17631078,40040788
17631078,33971020
17631078,16551814
17631078,13308502
17631078,18839785
17631078,119225308
17631078,282280747
17631078,20437286
17631078,33838201
17631078,1450021249
17631078,310330192
17631078,48289662
17631078,47678623
17631078,39250316
17631078,19768940
17631078,2169644997
17631078,60821732
17631078,23713966
17631078,2416565902
17631078,28395347
17631078,17350250
17631078,17007608
17631078,15916215
17631078,17673635
17631078,63073975
17631078,134758540
17631078,245687754
17631078,17877122
17631078,16955870
17631078,115272795
17631078,571149683
17631078,2561790055
17631078,21780652
17631078,274793711
17631078,15018214
17631078,498502254
17631078,1710768504
17631078,2207394036
17631078,536822717
17631078,412360415
17631078,632964290
17631078,12413032
17631078,322036307
17631078,6708952
17631078,78569316
17631078,42793960
17631078,213368745
17631078,243337600
17631078,130274805
17631078,16081831
17631078,126369849
17631078,388468632
17631078,26535379
17631078,5511422
17631078,35829796
17631078,344914507
17631078,23195129
17631078,430965559
17631078,17446621
17631078,30357064
17631078,17369110
17631078,2337236814
17631078,603315635
17631078,240302165
17631078,159889937
17631078,2364709225
17631078,33681236
17631078,25425478
17631078,1503053682
17631078,255326817
17631078,1377803972
17631078,959985044
17631078,1561535238
17631078,2203577922
17631078,257796122
17631078,39665825
17631078,93465778
17631078,1684170102
17631078,537702411
17631078,34381878
17631078,189236855
17631078,76518929
17631078,510740358
17631078,366691728
17631078,15485441
17631078,271970590
17631078,23065354
17631078,63796828
17631078,7081402
17631078,16689804
17631078,326429708
17631078,19208707
17631078,117171240
17631078,37000175
17631078,33846451
17631078,934681
17631078,40087340
17631078,818909579400638467
17631078,369505837
17631078,2281568594
17631078,20214495
17631078,227750307
17631078,245265189
17631078,433565683
17631078,260527489
17631078,460506743
17631078,41628166
17631078,16625977
17631078,341681164
17631078,14633573
17631078,358165533
17631078,293709920
17631078,567360618
17631078,35818653
17631078,17525171
17631078,828836593
17631078,37072510
17631078,19608297
17631078,23116280
17631078,143112368
17631078,785
17631078,39253470
17631078,169217294
17631078,11591662
17631078,50940456
17631078,20383556
17631078,249035900
17631078,15135706
17631078,322414679
17631078,247602396
17631078,21457289
17631078,751601978
17631078,1513023296
17631078,284331534
17631078,10695352
17631078,633031712
17631078,567760343
17631078,176213391
17631078,33639255
17631078,19080617
17631078,962683879
17631078,476907667
17631078,58646295
17631078,15098243
17631078,60372812
17631078,446284957
17631078,16045268
17631078,879754560
17631078,86439634
17631078,8381682
17631078,82709651
17631078,34332475
17631078,347224496
17631078,12
17631078,7519312
17631078,21033634
17631078,326989868
17631078,428776467
17631078,20666174
17631078,191076544
17631078,16352993
17631078,109647254
17631078,264273128
17631078,42226885
17631078,50393960
17631078,23226101
17631078,75120070
17631078,45489850
17631078,33712919
17631078,455627891
17631078,50449246
17631078,182394649
17631078,262454289
17631078,14128528
17631078,102700680
17631078,5120691
17631078,95223439
17631078,15823594
17631078,15279622
17631078,390212637
17631078,358994048
17631078,15937226
17631078,201084961
17631078,176982668
17631078,39585367
17631078,15460048
17631078,14181505
17631078,89990668
17631078,169066137
17631078,17765734
17631078,11326422
17631078,38277093
17631078,26604630
17631078,53479798
17631078,276585501
17631078,93010814
17631078,171878775
17631078,816653
17631078,43501210
17631078,382840942
17631078,9337702
17631078,49686679
17631078,373534443
17631078,39862253
17631078,280260681
17631078,25065717
17631078,369348931
17631078,237475058
17631078,18500022
17631078,20088765
17631078,18339274
17631078,334002589
17631078,166951765
17631078,180866027
17631078,268290655
17631078,14668470
17631078,171510153
17631078,184275870
17631078,90048571
17631078,21963658
17631078,15876737
17631078,122623051
17631078,109645790
17631078,340394052
17631078,298115666
17631078,14459555
17631078,14219877
17631078,305067767
17631078,82118735
17631078,809399
17631078,14508003
17631078,15001391
17631078,40100270
17631078,37831966
17631078,11965122
17631078,21674219
17631078,146993421
17631078,30315557
17631078,276082277
17631078,200276815
17631078,16319797
17631078,17455292
17631078,14569227
17631078,811350
17631078,171625925
17631078,5017
17631078,199882254
17631078,78081806
17631078,87403396
17631078,29735775
17631078,25088519
17631078,2425151
17631078,109641443
17631078,106812593
17631078,122477485
17631078,6605842
17631078,162769955
17631078,28521141
17631078,37710752
17631078,206422207
17631078,19412366
17631078,14078288
17631078,31311757
17631078,201505122
17631078,30495974
17631078,67950044
17631078,43301668
17631078,16245822
17631078,21952336
17631078,128346877
17631078,16880220
17631078,52179347
17631078,29764997
17631078,164817996
17631078,18419480
17631078,16067667
17631078,34032331
17631078,174378765
17631078,68503423
17631078,169186433
17631078,14137941
17631078,20536157
17631078,22111045
17631078,14306045
17631078,16685383
17631078,8335032
17631078,14483462
17631078,13483542
17631078,7206672
17631078,6992742
17631078,10626312
17631078,38542402
17631078,14451152
17631078,15144989
17631078,14364007
17631078,114756038
17631078,755232
17631078,19367731
17631078,15174245
17631078,23030281
17631078,7481062
17631078,95265591
17631078,137104594
17631078,18326232
17631078,8228652
17631078,30273587
17631078,15814902
17631078,788673
17631078,85405555
17631078,7043162
17631078,30313925
17631078,822215673812119553
17631078,14134533
17631078,141281459
17631078,15153534
17631078,127922233
17631078,92585251
17631078,131981661
17631078,15829750
17631078,41186163
17631078,22984215
17631078,80898940
17631078,19318956
17631078,85216698
17631078,22824296
17631078,122104355
17631078,30026404
17631078,106806387
17631078,97249358
17631078,15452398
17631078,18009781
17631078,23221287
17631078,2384071
17631078,15151456
17631078,17133856
17631078,37740845
17631078,79291564
17631078,26199753
17631078,50706505
17631078,19102458
17631078,17163635
17631078,106152849
17631078,68459216
17631078,1186
17631078,6177822
17631078,15007989
17631078,69017875
17631078,37701886
17631078,14780856
17631078,89767179
17631078,40331622
17631078,69124032
17631078,16613149
17631078,35650702
17631078,52477188
17631078,17400407
17631078,21967252
17631078,17684996
17631078,2077861
17631078,30691543
17631078,3975631
17631078,42907438
17631078,13744852
17631078,46017919
17631078,14226388
17631078,14348255
17631078,63484776
17631078,5989502
17631078,14063033
17631078,16842078
17631078,17630683
17631078,13447
17631078,10843462
17631078,16063220
17631078,48695894
17631078,17459539
17631078,22267743
17631078,17139736
17631078,16255600
17631078,14887650
17631078,24607467
17631078,7587052
17631078,81915976
17631078,22965277
17631078,58536574
17631078,5380582
17631078,16278122
17631078,63713367
17631078,23031150
17631078,42367233
17631078,20081020
17631078,14523408
17631078,14043863
17631078,12687952
17631078,68702553
17631078,7720972
17631078,59547049
17631078,14721884
17631078,51644105
17631078,18166232
17631078,14372486
17631078,20384012
17631078,11965672
17631078,15137046
17631078,25408466
17631078,65035812
17631078,4805
17631078,15139700
17631078,20382380
17631078,15784129
17631078,3693071
17631078,19236691
17631078,14208573
17631078,15853722
17631078,8057622
17631078,38226678
17631078,1196381
17631078,59770008
17631078,41168231
17631078,50183289
17631078,61083773
17631078,30914544
17631078,55356048
17631078,27895893
17631078,14726187
17631078,14673490
17631078,14232465
17631078,26194528
17631078,29977461
17631078,52916988
17631078,52885261
17631078,18024105
17631078,21592820
17631078,1777681
17631078,6483562
17631078,14187337
17631078,17842366
17631078,1176551
17631078,23502171
17631078,21493256
17631078,16899101
17631078,26323597
17631078,17313466
17631078,17554158
17631078,14254927
17631078,45308544
17631078,33799212
17631078,37042314
17631078,10370212
17631078,45297486
17631078,15096751
17631078,22155217
17631078,16691306
17631078,14857979
17631078,47130864
17631078,17087753
17631078,23664363
17631078,16012108
17631078,14208571
17631078,7959122
17631078,25914886
17631078,46472335
17631078,36392405
17631078,17470444
17631078,18858216
17631078,42824698
17631078,16966104
17631078,40974333
17631078,1198
17631078,25438330
17631078,22657101
17631078,33318585
17631078,16030345
17631078,14666714
17631078,37877645
17631078,30103022
17631078,45868540
17631078,28598872
17631078,30198688
17631078,26055230
17631078,7253892
17631078,15429623
17631078,14636369
17631078,47141724
17631078,35611412
17631078,19397785
17631078,14512872
17631078,19601425
17631078,7245732
17631078,40788352
17631078,35135898
17631078,40059448
17631078,21628480
17631078,23708900
17631078,12912512
17631078,23541684
17631078,15433693
17631078,14700340
17631078,44503430
17631078,36949855
17631078,16158150
17631078,13152042
17631078,17224952
17631078,752133
17631078,14210367
17631078,7541162
17631078,6426432
17631078,17164499
17631078,17060937
17631078,14628529
17631078,14732948
17631078,12035052
17631078,40269505
17631078,18143096
17631078,24533513
17631078,15369834
17631078,18197251
17631078,7744592
17631078,38259087
17631078,19185772
17631078,16714084
17631078,15577791
17631078,8039622
17631078,14422705
17631078,19338215
17631078,21733431
17631078,20778621
17631078,32533073
17631078,15890955
17631078,15054878
17631078,22823
17631078,16953885
17631078,15090928
17631078,21069651
17631078,31229901
17631078,15020865
17631078,627283
17631078,24734700
17631078,18779377
17631078,16413485
17631078,7039432
17631078,13160652
17631078,27086692
17631078,7013472
17631078,16736411
17631078,16961174
17631078,14929010
17631078,16468365
17631078,16731216
17631078,16347618
17631078,4902171
17631078,14362927
17631078,5879952
17631078,30710271
17631078,18983688
17631078,13485092
17631078,15699147
17631078,22958985
17631078,22043582
17631078,11146662
17631078,13332892
17631078,28142430
17631078,9483752
17631078,14060253
17631078,19566101
17631078,24199683
17631078,14693661
17631078,14841611
17631078,20926815
17631078,15150859
17631078,7918092
17631078,12381632
17631078,24089283
17631078,38679288
17631078,1593141
17631078,10253572
17631078,14195805
17631078,21573326
17631078,16449742
17631078,820199
17631078,15524462
17631078,9008052
17631078,16874394
17631078,14494894
17631078,17522147
17631078,20719999
17631078,34277354
17631078,15846407
17631078,15585596
17631078,16566869
17631078,13094802
17631078,27228099
17631078,28335326
17631078,6490642
17631078,37440989
17631078,15913241
17631078,16004648
17631078,9437102
17631078,17984756
17631078,9147872
17631078,16627727
17631078,23303403
17631078,18213800
17631078,16313907
17631078,16374537
17631078,14172103
17631078,31126012
17631078,6823302
17631078,11398012
17631078,14186773
17631078,15620224
17631078,11963132
17631078,14056141
17631078,14911337
17631078,15029090
17631078,25549451
17631078,22106552
17631078,14187766
17631078,17623957
17631078,29902251
17631078,16956191
17631078,15844040
17631078,32468329
17631078,17133445
17631078,26787235
17631078,4298971
17631078,18811425
17631078,17234293
17631078,19050559
17631078,7384442
17631078,16223111
17631078,14474225
17631078,17093617
17631078,25953074
17631078,14629840
17631078,25274238
17631078,21444924
17631078,14925956
17631078,19357386
17631078,17514243
305449685,581636351
305449685,1154696151708393473
305449685,1138009103102619648
305449685,742322456547971072
305449685,3844591539
305449685,217380105
305449685,1126411999821348865
305449685,1063681428
305449685,1103693880388657152
305449685,908800844203741185
305449685,313530984
305449685,1484473950
305449685,619351949
305449685,312837588
305449685,98609050
305449685,873502941981933568
305449685,392668051
305449685,543774554
305449685,476685667
305449685,262255999
305449685,233472183
305449685,90139268
305449685,727936182320046081
305449685,2325244646
305449685,411799595
305449685,2203150694
305449685,501910668
305449685,953295911089856513
305449685,2360515482
305449685,480645077
305449685,4343971877
305449685,251397925
305449685,24269420
305449685,903273680532381696
305449685,781837037905346560
305449685,4776258323
305449685,2814967442
305449685,206367262
305449685,155463720
305449685,425703553
305449685,16081414
305449685,1632310729
305449685,50346361
305449685,725262366867378176
305449685,742666184
305449685,365968889
305449685,69959408
305449685,391414610
305449685,248621910
305449685,265504987
305449685,25524381
305449685,137645230
305449685,22031562
305449685,2412570331
305449685,889221137871360000
305449685,877077656117940224
305449685,2585641200
305449685,492928925
305449685,467551928
305449685,72587784
305449685,76927341
305449685,259403751
305449685,124171501
305449685,505770632
305449685,2876368486
305449685,404798556
305449685,106364904
305449685,826935282016583681
305449685,2785214645
305449685,2313835009
305449685,496437886
305449685,3694945157
305449685,804354408
305449685,419650046
305449685,1159945034
305449685,2353580769
305449685,805785582702043136
305449685,199716004
305449685,3298095608
305449685,2563931132
305449685,421147323
305449685,133893663
305449685,743339881984729088
305449685,741404875477659649
305449685,1019444030
305449685,191766745
305449685,38449443
305449685,2232763992
305449685,753910937770418176
305449685,127809313
305449685,132839879
305449685,134819267
305449685,1548381864
305449685,169248718
305449685,2549384167
305449685,4289404586
305449685,494076550
305449685,197763661
305449685,1039559970
305449685,333442035
305449685,182130508
305449685,725590634392895488
305449685,544572935
305449685,720904353024974848
305449685,491406971
305449685,2355059149
305449685,74707629
305449685,2813168019
305449685,74693664
305449685,538147915
305449685,130492574
305449685,2766579181
305449685,2897082903
305449685,326641610
305449685,5694822
305449685,65134016
305449685,2178246054
305449685,18918483
305449685,2242669447
305449685,3609788121
305449685,1969148101
305449685,296371084
305449685,385878413
305449685,1667530338
305449685,1586952806
305449685,3186584087
305449685,108778975
305449685,1433286055
305449685,944251968
305449685,17471979
305449685,386180317
305449685,487833518
305449685,2927222938
305449685,1112553272
305449685,15460048
305449685,213680930
305449685,787371102
305449685,11348282
305449685,381401134
305449685,159052174
305449685,136014579
305449685,61154684
305449685,588200416
305449685,1354536044
305449685,236864660
305449685,573926147
305449685,158459516
305449685,2929393721
305449685,160184490
305449685,2349879146
305449685,501061708
305449685,172319459
305449685,173116059
305449685,337886919
305449685,1040184410
305449685,1528249549
305449685,2789422585
305449685,74395114
305449685,2846517281
305449685,405384428
305449685,418590070
305449685,395218906
305449685,65416867
305449685,35318719
305449685,324899387
305449685,140043541
305449685,2827785950
305449685,125376632
305449685,1259698710
305449685,923485279
305449685,494217990
305449685,2826130694
305449685,494157776
305449685,435081321
305449685,54488925
305449685,145578712
305449685,301373574
305449685,321296493
305449685,253536357
305449685,1878651816
305449685,2710460016
305449685,104182525
305449685,2417230118
305449685,2693820290
305449685,1709852983
305449685,253009712
305449685,317027954
305449685,560260712
305449685,314488804
305449685,1089463056
305449685,54843801
305449685,625468876
305449685,372460489
305449685,74731429
305449685,98367934
305449685,1605749359
305449685,19402238
305449685,15862891
305449685,3500831
305449685,2711322954
305449685,456648185
305449685,270982064
305449685,276568991
305449685,243703728
305449685,600937966
305449685,378955602
305449685,1161081242
305449685,1896641036
305449685,135461887
305449685,342641955
305449685,1600598935
305449685,871360423
305449685,1279886738
305449685,146892041
305449685,96125563
305449685,1009221464
305449685,100183393
305449685,1975570507
305449685,1604054792
305449685,1179505554
305449685,250825186
305449685,96328847
305449685,608919395
305449685,110722312
305449685,79212424
305449685,384202474
305449685,1057621820
305449685,48354461
305449685,1617753811
305449685,2248642662
305449685,515010890
305449685,14677919
305449685,1440641
305449685,12804422
305449685,15057943
305449685,1582853809
305449685,1176836821
305449685,2228324953
305449685,263675446
305449685,150190073
305449685,52424550
305449685,539962117
305449685,403513348
305449685,472856199
305449685,41370439
305449685,1172289612
305449685,180753423
305449685,108667698
305449685,1004126912
305449685,1947149755
305449685,497792185
305449685,58147412
305449685,87740980
305449685,394746464
305449685,369569297
305449685,394743313
305449685,100360160
305449685,524487551
305449685,503707586
305449685,398027263
305449685,556125297
305449685,160650640
305449685,410383506
305449685,500714595
305449685,246800983
305449685,5402612
305449685,554526516
305449685,759251
305449685,14511951
305449685,1259800417
305449685,869781973
305449685,563559860
305449685,5988062
305449685,2097571
305449685,331617619
305449685,742143
305449685,561906342
305449685,1877831
305449685,807095
305449685,428333
305449685,14293310
305449685,407991121
305449685,480552952
305449685,87818409
305449685,72248630
305449685,1652541
305449685,534229219
305449685,100185915
305449685,229041221
305449685,175718324
305449685,109314384
305449685,291939660
305449685,342649507
305449685,126677638
305449685,73242287
305449685,190660606
305449685,176344537
305449685,257541146
305449685,108629877
305449685,44926477
305449685,1328672311
305449685,19209076
305449685,1013840245
305449685,1013279802
305449685,1269307088
305449685,578574218
305449685,85843583
305449685,386765177
305449685,1854192571
305449685,782401976
305449685,492950677
305449685,1854687254
305449685,15878695
305449685,76102747
305449685,56431845
305449685,162998457
305449685,382267114
305449685,173846252
305449685,52484614
305449685,180505807
305449685,106837463
305449685,217091928
305449685,120101550
305449685,543382361
305449685,58748101
305449685,194192566
305449685,107505580
305449685,1448313954
305449685,963938472
305449685,903517490
305449685,122888810
305449685,14516324
305449685,15254807
305449685,271635168
305449685,18935802
305449685,213316733
305449685,58453980
305449685,10228272
305449685,380933270
305449685,45870501
305449685,438517289
305449685,165814836
305449685,1342304150
305449685,884052524
305449685,1022671340
305449685,575236614
305449685,1310470292
305449685,33502178
305449685,1081275253
305449685,59407692
305449685,1162911950
305449685,1076316200
305449685,162781347
305449685,77183116
305449685,219696460
305449685,91769666
305449685,110679496
305449685,166888600
305449685,203046018
305449685,122728088
305449685,16109886
305449685,135125962
305449685,156292959
305449685,466859059
305449685,882235051
305449685,890685222
305449685,270315102
305449685,897268699
305449685,84033956
305449685,974256643
305449685,190161488
305449685,15234407
305449685,14060262
305449685,56159484
305449685,182310790
305449685,847082232
305449685,715771262
305449685,61500045
305449685,569080692
305449685,318310715
305449685,843012992
305449685,621788087
305449685,108979965
305449685,612702588
305449685,588317181
305449685,253122109
305449685,386439618
305449685,252760269
305449685,473123150
305449685,472765090
305449685,364907073
305449685,166089683
305449685,551954148
305449685,402120171
305449685,461961209
305449685,551863771
305449685,317247566
305449685,563840482
305449685,455986724
305449685,308953553
305449685,501571849
305449685,600065403
305449685,388203511
305449685,115075857
305449685,631294796
305449685,243627014
305449685,529392575
305449685,524354854
305449685,46379576
305449685,169898459
305449685,91312791
305449685,393390702
305449685,427544247
305449685,422535722
305449685,139305351
305449685,303693432
305449685,33474655
305449685,48289662
305449685,39585367
305449685,253099487
16290017,930880634825920512
16290017,925430427665485829
16290017,40235047
16290017,1177320273797738497
16290017,847602848
16290017,1179091811953868800
16290017,23280146
16290017,1004009194066989057
16290017,2422279896
16290017,2872485441
16290017,826193323660505088
16290017,24168233
16290017,31170636
16290017,129886514
16290017,5528852
16290017,4869776033
16290017,3118818921
16290017,24227424
16290017,14976372
16290017,20818253
16290017,1087868374204469248
16290017,33603719
16290017,23009821
16290017,19263978
16290017,20535297
16290017,611361109
16290017,5392522
16290017,151158502
16290017,2154127088
16290017,1112683342506455041
16290017,1228127438
16290017,268408076
16290017,351085407
16290017,3146597892
16290017,807095
16290017,86242337
16290017,165932043
16290017,890421157
16290017,925402284368060417
16290017,824526962
16290017,21226678
16290017,128931574
16290017,180885615
16290017,1007001139278204928
16290017,102476242
16290017,3291191978
16290017,32924733
16290017,2838072921
16290017,17071331
16290017,1019027487798583297
16290017,910279763356524544
16290017,604034811
16290017,14760352
16290017,2375572105
16290017,759091603042598912
16290017,438405700
16290017,36925406
16290017,98952413
16290017,895382891408089089
16290017,106239126
16290017,759115994329677826
16290017,998113242
16290017,250177338
16290017,13924842
16290017,1636465730
16290017,2968547656
16290017,369736155
16290017,2904195753
16290017,30021886
16290017,89814882
16290017,376253356
16290017,2546219636
16290017,94171130
16290017,39302589
16290017,355696264
16290017,18165539
16290017,392394776
16290017,362845100
16290017,25231016
16290017,47408785
16290017,16894592
16290017,2923132503
16290017,776963666847604736
16290017,54885400
16290017,66369181
16290017,2773910698
16290017,910183769948246016
16290017,23641580
16290017,54730258
16290017,258496778
16290017,1618100797
16290017,4778806827
16290017,3004153283
16290017,4366783216
16290017,38887402
16290017,2211530149
16290017,1442613956
16290017,163608860
16290017,105179951
16290017,28471527
16290017,1940581
16290017,48121478
16290017,23630483
16290017,119829799
16290017,263343908
16290017,39588710
16290017,14090323
16290017,3018568012
16290017,48788647
16290017,29033967
16290017,253210743
16290017,25523838
16290017,16438655
16290017,14775752
16290017,19080617
16290017,1910771
16290017,17815224
16290017,77235516
16290017,119376050
16290017,16129880
16290017,15360135
16290017,23472546
16290017,17631078
16290017,104858578
16290017,3193289931
16290017,2796031588
16290017,461613762
16290017,70001932
16290017,52461995
16290017,95223853
16290017,2733320850
16290017,3008700620
16290017,3092798015
16290017,826224624
16290017,326122355
16290017,2992978456
16290017,4397165716
16290017,624301212
16290017,201319055
16290017,2746698862
16290017,4119709780
16290017,85964568
16290017,2956959784
16290017,25120892
16290017,262193723
16290017,2828342053
16290017,117211672
16290017,928015122
16290017,350502765
16290017,1467414068
16290017,18245880
16290017,31567003
16290017,15134034
16290017,25228101
16290017,347814192
16290017,171203869
16290017,2281193065
16290017,24179361
16290017,346810449
16290017,567332357
16290017,2305420813
16290017,160919406
16290017,2802061162
16290017,565114417
16290017,370911790
16290017,23719181
16290017,3686731876
16290017,2980274738
16290017,462128369
16290017,932786443
16290017,4018483179
16290017,63707173
16290017,2678633066
16290017,3742377376
16290017,3353849277
16290017,430895088
16290017,3352096637
16290017,18139255
16290017,14368074
16290017,14617162
16290017,137568847
16290017,346296735
16290017,55135988
16290017,2589561024
16290017,6579292
16290017,613714658
16290017,3289959819
16290017,1638012498
16290017,1447634744
16290017,97514383
16290017,26233680
16290017,2979430185
16290017,14187461
16290017,36469971
16290017,874463154
16290017,77096343
16290017,1661387924
16290017,708087318
16290017,17442457
16290017,65126442
16290017,2777002174
16290017,108652732
16290017,299639255
16290017,5503912
16290017,19658936
16290017,14499829
16290017,146569971
16290017,532334603
16290017,300417988
16290017,73808783
16290017,2785935433
16290017,2841968998
16290017,1260468481
16290017,2803048456
16290017,2730797166
16290017,2493255379
16290017,51048830
16290017,1688789412
16290017,742989259
16290017,2325553333
16290017,31122496
16290017,275391580
16290017,6446772
16290017,104014974
16290017,2535393403
16290017,2533242205
16290017,214101291
16290017,2500564831
16290017,16869873
16290017,2421203415
16290017,209218225
16290017,153075877
16290017,2369382494
16290017,18453558
16290017,49518575
16290017,356221292
16290017,2337269911
16290017,21981237
16290017,27678671
16290017,392767415
16290017,1157562931
16290017,976346598
16290017,54616783
16290017,1960758942
16290017,1327923176
16290017,599326326
16290017,1177451725
16290017,356129482
16290017,108983401
16290017,395463495
16290017,361888051
16290017,474021151
16290017,300931318
16290017,1117817839
16290017,2329135837
16290017,101896529
16290017,239638504
16290017,531558592
16290017,2318058374
16290017,380147876
16290017,20943788
16290017,107078071
16290017,89753954
16290017,588357316
16290017,599295079
16290017,48118512
16290017,175184954
16290017,259863671
16290017,46164146
16290017,32147629
16290017,59022040
16290017,778228104
16290017,86834916
16290017,801736406
16290017,807035700
16290017,197442239
16290017,813882703
16290017,519502545
16290017,831291655
16290017,831548347
16290017,29461206
16290017,274372691
16290017,116523688
16290017,550445172
16290017,870914305
16290017,417481227
16290017,402966961
16290017,16243550
16290017,977647285
16290017,10322212
16290017,361405892
16290017,102158516
16290017,377766775
16290017,52426212
16290017,36792151
16290017,793984765
16290017,26754396
16290017,891032774
16290017,320780462
16290017,373400063
16290017,488904431
16290017,1226088234
16290017,1200933529
16290017,48320032
16290017,475953812
16290017,62640737
16290017,15085627
16290017,1241751038
16290017,280333159
16290017,42702116
16290017,606577906
16290017,1317035131
16290017,367469259
16290017,510740358
16290017,985067910
16290017,69401695
16290017,113655149
16290017,39563627
16290017,129829037
16290017,1363070574
16290017,81678421
16290017,25914886
16290017,526776733
16290017,26509161
16290017,906995952
16290017,293062405
16290017,726637136
16290017,280517020
16290017,78463280
16290017,1663056228
16290017,15121768
16290017,156321240
